;Periodo;Casos;PRECIPITACAO;PRESSAO_ATM;TEMPERATURA;UMIDADE_RELATIVA
66;2012.07;1229;0.1701294758909582;935.2264433194254;18.809639668258033;67.21428571428571
67;2012.08;657;0.36130690537267224;937.639448676927;18.989024929550144;65.71428571428571
68;2012.09;550;0.6117828023656068;934.9445143893388;21.9566248647491;57.857142857142854
69;2012.10;676;0.8482792300652124;931.3405195961917;23.796955673374164;57.92857142857143
70;2012.11;1170;5.478015783680735;929.1445068316735;22.406874454558793;78.42857142857143
71;2012.12;5801;2.053104241238808;929.5680963453758;24.585445990154;70.35714285714286
72;2013.01;35383;5.18882544325096;928.392351281259;23.16613230367532;76.85714285714286
73;2013.02;62298;1.9119438084118814;930.234046900362;23.727048479312604;72.14285714285714
74;2013.03;147089;3.1419657949827133;931.1236353928314;23.228369628520916;77.71428571428571
75;2013.04;124362;1.7495029228087338;932.385239879483;20.875899905650076;78.64285714285714
76;2013.05;31329;1.0271355075120552;933.3213405309117;19.909962587720933;75.0
77;2013.06;7210;0.5462226307988132;934.448406233325;19.608724986697954;77.57142857142857
78;2013.07;1625;0.2796398822039982;935.6848748921949;18.86540961036223;70.21428571428571
79;2013.08;658;0.1632815273204736;934.8682676983348;19.689131624516488;61.857142857142854
80;2013.09;613;0.9302255491816803;933.7701291722211;21.378156405911305;64.28571428571429
81;2013.10;759;1.7612850343664552;932.2370331683622;21.806890892909728;69.42857142857143
82;2013.11;1034;3.7230448936594596;929.7352703068753;22.55464164533956;72.14285714285714
83;2013.12;2280;7.510483910749123;928.3087923500717;22.989768240481784;80.57142857142857
84;2014.01;4346;1.450595477487678;931.0871396389024;23.86035854708556;69.07142857142857
85;2014.02;8446;1.2865973156658521;931.2874614483017;23.934502787753935;66.14285714285714
86;2014.03;10229;2.4527702374047626;931.2321015807412;22.978509230197037;75.21428571428571
87;2014.04;15461;1.5358011397069609;931.701953802033;22.026604952180726;76.35714285714286
88;2014.05;10442;0.30339923658453;932.8329919935285;19.96862003823774;71.64285714285714
89;2014.06;4291;0.2846480114987495;934.4967356128776;19.367206855904406;71.92857142857143
90;2014.07;1309;0.7402216825077886;936.8246342028272;18.609910530033922;70.42857142857143
91;2014.08;591;0.1967597307543125;935.1746517092517;19.939046156446388;59.214285714285715
92;2014.09;627;0.32802134206863187;933.042176670592;22.356548783415658;55.57142857142857
93;2014.10;706;1.359110293978466;933.2355956601525;23.078974154079425;57.214285714285715
94;2014.11;848;4.164882386202024;931.2333927774274;22.973221437542858;71.78571428571429
95;2014.12;1110;2.9439861146363815;930.4649301745818;23.180219321320635;73.71428571428571
96;2015.01;4620;1.2288910670675322;931.64355800063;25.034633734283215;62.285714285714285
97;2015.02;8117;3.6830896010277696;930.2072536834697;23.51715157298114;73.21428571428571
98;2015.03;25873;3.3376604326908175;930.0634086179358;23.00959906323815;77.14285714285714
99;2015.04;55926;1.5240101945190943;931.5175543358353;22.14779840586569;76.92857142857143
100;2015.05;56295;1.15904948340873;933.7528598339339;19.748816093646145;78.57142857142857
101;2015.06;17624;0.36751552309700897;936.1991930471468;19.093916667950225;74.57142857142857
102;2015.07;4206;0.17545864501313171;935.4749592508434;19.521598080193396;70.5
103;2015.08;1629;0.1756032970204069;935.2294714553498;20.232245989815233;61.785714285714285
104;2015.09;1141;1.087227199690958;932.4528295481094;23.546626191756207;58.285714285714285
105;2015.10;1278;1.126515000225377;931.7402330815099;24.964395720800972;56.285714285714285
106;2015.11;3378;3.5618897508378407;929.7481136646894;24.79099603921049;68.78571428571429
107;2015.12;13039;3.406035704165418;931.2942809300297;24.486257017343803;69.71428571428571
108;2016.01;50264;7.104658505959583;929.217548003581;23.37925873132304;79.42857142857143
109;2016.02;128271;1.9319077586004545;932.7770471997503;24.850263232268535;69.42857142857143
110;2016.03;163334;2.314985505669767;932.9537263621548;23.905712995782757;74.14285714285714
111;2016.04;125195;0.5694010953708185;932.2549993705263;23.437213192876303;66.71428571428571
112;2016.05;45555;0.3647467410543891;934.1309232451842;20.725753235514503;71.57142857142857
113;2016.06;8554;0.7260448247447091;936.8091054932769;18.90024775311116;71.28571428571429
114;2016.07;1740;0.08424287452955206;934.2156180210198;19.45933799892386;64.0
115;2016.08;1028;0.2162478181177391;933.0953659713257;20.664793189138813;59.785714285714285
116;2016.09;795;0.7107618114459195;933.4937157564738;22.71500527774307;57.92857142857143
117;2016.10;867;1.5928205921605898;931.9242488323841;23.274524276563106;65.92857142857143
118;2016.11;1120;4.6387915411773415;930.9011110801418;22.721871441193148;74.42857142857143
119;2016.12;1755;3.7533055026341806;931.076180759165;23.37092593799437;74.64285714285714
120;2017.01;4095;2.1395766528632074;932.1204047610761;24.391894445653516;68.64285714285714
121;2017.02;4448;3.0229720736981;932.5584852164849;23.517821215609384;74.14285714285714
122;2017.03;5424;1.8938091536326351;932.71105645222;23.55248248002344;71.07142857142857
123;2017.04;3684;1.0886423784510346;933.7189441332655;22.492692442277693;72.78571428571429
124;2017.05;3100;1.1846469378621922;935.8243354757526;20.638090607945742;74.5
125;2017.06;1644;0.4030480927994545;938.1134583654532;19.64623571768068;70.78571428571429
126;2017.07;627;0.2224402873751887;943.1388721001874;17.745379973654234;67.28571428571429
127;2017.08;534;0.05061600412446469;937.8596735107711;20.118709599118667;58.42857142857143
128;2017.09;504;0.3738836527427606;939.0414964774609;21.760145061608934;53.57142857142857
129;2017.10;638;1.2737751429276993;935.2783657008137;24.38202153193536;57.214285714285715
130;2017.11;684;3.385934546040363;930.6420385148704;22.736914086118414;72.71428571428571
131;2017.12;1021;4.649752262818633;930.0917203523593;23.063058912426403;76.42857142857143
132;2018.01;1920;3.034757166337909;930.7423188813146;23.785746261901718;71.64285714285714
133;2018.02;2193;4.122681327879529;928.8362144752826;23.03156521429617;77.78571428571429
134;2018.03;4088;2.670311554343355;929.6855910415819;23.81406051718313;76.21428571428571
135;2018.04;7333;1.1585368870570818;932.1528659415105;21.461453317617586;74.5
136;2018.05;4559;0.4523236165084267;933.5915302742059;19.83799081907562;71.78571428571429
137;2018.06;1866;0.1688595488086836;938.2840874479034;19.92557354929673;71.21428571428571
138;2018.07;875;0.08831937747153797;938.1325515237015;19.282531738745483;64.35714285714286
139;2018.08;554;0.6432071532877961;937.9685879204874;20.443663491857226;65.21428571428571
140;2018.09;499;0.8869712564013775;934.1240940334428;22.342207000455264;61.0
141;2018.10;784;2.473851719348957;932.7000188720795;23.65609899436844;69.5
142;2018.11;1344;4.461466256586733;933.2985571095352;22.53987299311154;76.5
143;2018.12;3086;4.442746106636465;933.2215617201343;23.425530982547393;74.92857142857143
144;2019.01;13878;1.096073386280745;934.8265233160963;24.93700842757584;66.78571428571429
145;2019.02;31467;3.989306434828713;932.7573007583624;24.568963159063276;73.35714285714286
146;2019.03;68625;2.754599062263039;934.001079185478;23.79792126655995;75.5
147;2019.04;142457;1.8876878765290679;933.8703833218697;23.32417569214909;76.14285714285714
148;2019.05;156537;0.7980719243463684;934.9450276804744;21.807068370504897;74.92857142857143
149;2019.06;46309;0.2123753431326484;938.6871105312748;19.77331578059921;69.35714285714286
150;2019.07;9367;0.0961937349745914;938.1555059104588;18.76322586715873;62.92857142857143
151;2019.08;2182;0.2331451370258593;939.2662541849088;20.3292834206081;62.57142857142857
