;Ano;Codigo;Codigo_Mes;Periodo;Casos;Descricao
669;2021;7;10;2021.10;295;20-39
670;2021;7;11;2021.11;517;20-39
671;2021;7;12;2021.12;889;20-39
672;2014;8;1;2014.01;1274;40-59
673;2014;8;2;2014.02;2300;40-59
674;2014;8;3;2014.03;3063;40-59
675;2014;8;4;2014.04;4053;40-59
676;2014;8;5;2014.05;2569;40-59
677;2014;8;6;2014.06;897;40-59
678;2014;8;7;2014.07;252;40-59
679;2014;8;8;2014.08;115;40-59
680;2014;8;9;2014.09;115;40-59
681;2014;8;10;2014.10;144;40-59
682;2014;8;11;2014.11;192;40-59
683;2014;8;12;2014.12;277;40-59
684;2015;8;1;2015.01;1402;40-59
685;2015;8;2;2015.02;2461;40-59
686;2015;8;3;2015.03;7484;40-59
687;2015;8;4;2015.04;15799;40-59
688;2015;8;5;2015.05;13101;40-59
689;2015;8;6;2015.06;3630;40-59
690;2015;8;7;2015.07;854;40-59
691;2015;8;8;2015.08;320;40-59
692;2015;8;9;2015.09;254;40-59
693;2015;8;10;2015.10;371;40-59
694;2015;8;11;2015.11;1044;40-59
695;2015;8;12;2015.12;3127;40-59
696;2016;8;1;2016.01;16132;40-59
697;2016;8;2;2016.02;35919;40-59
698;2016;8;3;2016.03;40869;40-59
699;2016;8;4;2016.04;32061;40-59
700;2016;8;5;2016.05;9563;40-59
701;2016;8;6;2016.06;1178;40-59
702;2016;8;7;2016.07;223;40-59
703;2016;8;8;2016.08;121;40-59
704;2016;8;9;2016.09;108;40-59
705;2016;8;10;2016.10;118;40-59
706;2016;8;11;2016.11;207;40-59
707;2016;8;12;2016.12;1031;40-59
708;2017;8;1;2017.01;1123;40-59
709;2017;8;2;2017.02;1047;40-59
710;2017;8;3;2017.03;1289;40-59
711;2017;8;4;2017.04;943;40-59
712;2017;8;5;2017.05;696;40-59
713;2017;8;6;2017.06;336;40-59
714;2017;8;7;2017.07;151;40-59
715;2017;8;8;2017.08;101;40-59
716;2017;8;9;2017.09;119;40-59
717;2017;8;10;2017.10;136;40-59
718;2017;8;11;2017.11;124;40-59
719;2017;8;12;2017.12;265;40-59
720;2018;8;1;2018.01;491;40-59
721;2018;8;2;2018.02;556;40-59
722;2018;8;3;2018.03;1202;40-59
723;2018;8;4;2018.04;1901;40-59
724;2018;8;5;2018.05;1088;40-59
725;2018;8;6;2018.06;424;40-59
726;2018;8;7;2018.07;196;40-59
727;2018;8;8;2018.08;107;40-59
728;2018;8;9;2018.09;112;40-59
729;2018;8;10;2018.10;173;40-59
730;2018;8;11;2018.11;325;40-59
731;2018;8;12;2018.12;758;40-59
732;2019;8;1;2019.01;4236;40-59
733;2019;8;2;2019.02;8647;40-59
734;2019;8;3;2019.03;20329;40-59
735;2019;8;4;2019.04;37107;40-59
736;2019;8;5;2019.05;38386;40-59
737;2019;8;6;2019.06;9942;40-59
738;2019;8;7;2019.07;1540;40-59
739;2019;8;8;2019.08;362;40-59
740;2019;8;9;2019.09;251;40-59
741;2019;8;10;2019.10;239;40-59
742;2019;8;11;2019.11;310;40-59
743;2019;8;12;2019.12;676;40-59
744;2020;8;1;2020.01;1990;40-59
745;2020;8;2;2020.02;3307;40-59
746;2020;8;3;2020.03;4485;40-59
747;2020;8;4;2020.04;4957;40-59
748;2020;8;5;2020.05;3073;40-59
749;2020;8;6;2020.06;1224;40-59
750;2020;8;7;2020.07;685;40-59
751;2020;8;8;2020.08;389;40-59
752;2020;8;9;2020.09;377;40-59
753;2020;8;10;2020.10;308;40-59
754;2020;8;11;2020.11;382;40-59
755;2020;8;12;2020.12;542;40-59
756;2021;8;1;2021.01;581;40-59
757;2021;8;2;2021.02;941;40-59
758;2021;8;3;2021.03;1362;40-59
759;2021;8;4;2021.04;1046;40-59
760;2021;8;5;2021.05;707;40-59
761;2021;8;6;2021.06;417;40-59
762;2021;8;7;2021.07;166;40-59
763;2021;8;8;2021.08;133;40-59
764;2021;8;9;2021.09;143;40-59
765;2021;8;10;2021.10;128;40-59
766;2021;8;11;2021.11;229;40-59
767;2021;8;12;2021.12;469;40-59
768;2014;9;1;2014.01;158;60-64
769;2014;9;2;2014.02;329;60-64
770;2014;9;3;2014.03;446;60-64
771;2014;9;4;2014.04;579;60-64
772;2014;9;5;2014.05;340;60-64
773;2014;9;6;2014.06;118;60-64
774;2014;9;7;2014.07;31;60-64
775;2014;9;8;2014.08;22;60-64
776;2014;9;9;2014.09;21;60-64
777;2014;9;10;2014.10;18;60-64
778;2014;9;11;2014.11;21;60-64
779;2014;9;12;2014.12;44;60-64
780;2015;9;1;2015.01;198;60-64
781;2015;9;2;2015.02;412;60-64
782;2015;9;3;2015.03;1125;60-64
783;2015;9;4;2015.04;2427;60-64
784;2015;9;5;2015.05;1802;60-64
785;2015;9;6;2015.06;464;60-64
786;2015;9;7;2015.07;111;60-64
787;2015;9;8;2015.08;38;60-64
788;2015;9;9;2015.09;41;60-64
789;2015;9;10;2015.10;50;60-64
790;2015;9;11;2015.11;147;60-64
791;2015;9;12;2015.12;483;60-64
792;2016;9;1;2016.01;2380;60-64
793;2016;9;2;2016.02;5529;60-64
794;2016;9;3;2016.03;6172;60-64
795;2016;9;4;2016.04;4704;60-64
796;2016;9;5;2016.05;1368;60-64
797;2016;9;6;2016.06;145;60-64
798;2016;9;7;2016.07;44;60-64
799;2016;9;8;2016.08;16;60-64
800;2016;9;9;2016.09;12;60-64
801;2016;9;10;2016.10;19;60-64
802;2016;9;11;2016.11;36;60-64
803;2016;9;12;2016.12;164;60-64
804;2017;9;1;2017.01;173;60-64
805;2017;9;2;2017.02;162;60-64
806;2017;9;3;2017.03;204;60-64
807;2017;9;4;2017.04;130;60-64
808;2017;9;5;2017.05;96;60-64
809;2017;9;6;2017.06;45;60-64
810;2017;9;7;2017.07;16;60-64
811;2017;9;8;2017.08;17;60-64
812;2017;9;9;2017.09;14;60-64
813;2017;9;10;2017.10;17;60-64
814;2017;9;11;2017.11;19;60-64
815;2017;9;12;2017.12;42;60-64
816;2018;9;1;2018.01;61;60-64
817;2018;9;2;2018.02;85;60-64
818;2018;9;3;2018.03;171;60-64
819;2018;9;4;2018.04;285;60-64
820;2018;9;5;2018.05;153;60-64
821;2018;9;6;2018.06;44;60-64
822;2018;9;7;2018.07;15;60-64
823;2018;9;8;2018.08;15;60-64
824;2018;9;9;2018.09;14;60-64
825;2018;9;10;2018.10;25;60-64
826;2018;9;11;2018.11;49;60-64
827;2018;9;12;2018.12;112;60-64
828;2019;9;1;2019.01;689;60-64
829;2019;9;2;2019.02;1309;60-64
830;2019;9;3;2019.03;3145;60-64
831;2019;9;4;2019.04;5595;60-64
832;2019;9;5;2019.05;5782;60-64
833;2019;9;6;2019.06;1468;60-64
834;2019;9;7;2019.07;235;60-64
835;2019;9;8;2019.08;50;60-64
836;2019;9;9;2019.09;30;60-64
837;2019;9;10;2019.10;26;60-64
838;2019;9;11;2019.11;33;60-64
839;2019;9;12;2019.12;82;60-64
840;2020;9;1;2020.01;330;60-64
841;2020;9;2;2020.02;546;60-64
842;2020;9;3;2020.03;652;60-64
843;2020;9;4;2020.04;719;60-64
844;2020;9;5;2020.05;372;60-64
845;2020;9;6;2020.06;126;60-64
846;2020;9;7;2020.07;64;60-64
847;2020;9;8;2020.08;63;60-64
848;2020;9;9;2020.09;40;60-64
849;2020;9;10;2020.10;39;60-64
850;2020;9;11;2020.11;54;60-64
851;2020;9;12;2020.12;71;60-64
852;2021;9;1;2021.01;84;60-64
853;2021;9;2;2021.02;108;60-64
854;2021;9;3;2021.03;160;60-64
855;2021;9;4;2021.04;162;60-64
856;2021;9;5;2021.05;76;60-64
857;2021;9;6;2021.06;31;60-64
858;2021;9;7;2021.07;15;60-64
859;2021;9;8;2021.08;17;60-64
860;2021;9;9;2021.09;13;60-64
861;2021;9;10;2021.10;19;60-64
862;2021;9;11;2021.11;27;60-64
863;2021;9;12;2021.12;51;60-64
864;2014;10;1;2014.01;138;65-69
865;2014;10;2;2014.02;257;65-69
866;2014;10;3;2014.03;311;65-69
867;2014;10;4;2014.04;393;65-69
868;2014;10;5;2014.05;240;65-69
869;2014;10;6;2014.06;78;65-69
870;2014;10;7;2014.07;18;65-69
871;2014;10;8;2014.08;12;65-69
872;2014;10;9;2014.09;18;65-69
873;2014;10;10;2014.10;11;65-69
874;2014;10;11;2014.11;16;65-69
875;2014;10;12;2014.12;18;65-69
876;2015;10;1;2015.01;175;65-69
877;2015;10;2;2015.02;269;65-69
878;2015;10;3;2015.03;752;65-69
879;2015;10;4;2015.04;1664;65-69
880;2015;10;5;2015.05;1156;65-69
881;2015;10;6;2015.06;308;65-69
882;2015;10;7;2015.07;81;65-69
883;2015;10;8;2015.08;29;65-69
884;2015;10;9;2015.09;26;65-69
885;2015;10;10;2015.10;38;65-69
886;2015;10;11;2015.11;104;65-69
887;2015;10;12;2015.12;323;65-69
888;2016;10;1;2016.01;1574;65-69
889;2016;10;2;2016.02;3781;65-69
890;2016;10;3;2016.03;4237;65-69
891;2016;10;4;2016.04;3324;65-69
892;2016;10;5;2016.05;894;65-69
893;2016;10;6;2016.06;109;65-69
894;2016;10;7;2016.07;18;65-69
895;2016;10;8;2016.08;14;65-69
896;2016;10;9;2016.09;15;65-69
897;2016;10;10;2016.10;5;65-69
898;2016;10;11;2016.11;20;65-69
899;2016;10;12;2016.12;132;65-69
900;2017;10;1;2017.01;145;65-69
901;2017;10;2;2017.02;107;65-69
902;2017;10;3;2017.03;138;65-69
903;2017;10;4;2017.04;99;65-69
904;2017;10;5;2017.05;76;65-69
905;2017;10;6;2017.06;36;65-69
906;2017;10;7;2017.07;9;65-69
907;2017;10;8;2017.08;15;65-69
908;2017;10;9;2017.09;12;65-69
909;2017;10;10;2017.10;18;65-69
910;2017;10;11;2017.11;8;65-69
911;2017;10;12;2017.12;33;65-69
912;2018;10;1;2018.01;45;65-69
913;2018;10;2;2018.02;55;65-69
914;2018;10;3;2018.03;123;65-69
915;2018;10;4;2018.04;185;65-69
916;2018;10;5;2018.05;103;65-69
917;2018;10;6;2018.06;30;65-69
918;2018;10;7;2018.07;17;65-69
919;2018;10;8;2018.08;14;65-69
920;2018;10;9;2018.09;6;65-69
921;2018;10;10;2018.10;11;65-69
922;2018;10;11;2018.11;32;65-69
923;2018;10;12;2018.12;76;65-69
924;2019;10;1;2019.01;416;65-69
925;2019;10;2;2019.02;909;65-69
926;2019;10;3;2019.03;2231;65-69
927;2019;10;4;2019.04;3861;65-69
928;2019;10;5;2019.05;3863;65-69
929;2019;10;6;2019.06;917;65-69
930;2019;10;7;2019.07;135;65-69
931;2019;10;8;2019.08;30;65-69
932;2019;10;9;2019.09;18;65-69
933;2019;10;10;2019.10;20;65-69
934;2019;10;11;2019.11;32;65-69
935;2019;10;12;2019.12;88;65-69
936;2020;10;1;2020.01;230;65-69
937;2020;10;2;2020.02;368;65-69
938;2020;10;3;2020.03;409;65-69
939;2020;10;4;2020.04;521;65-69
940;2020;10;5;2020.05;283;65-69
941;2020;10;6;2020.06;117;65-69
942;2020;10;7;2020.07;52;65-69
943;2020;10;8;2020.08;23;65-69
944;2020;10;9;2020.09;21;65-69
945;2020;10;10;2020.10;24;65-69
946;2020;10;11;2020.11;40;65-69
947;2020;10;12;2020.12;41;65-69
948;2021;10;1;2021.01;56;65-69
949;2021;10;2;2021.02;83;65-69
950;2021;10;3;2021.03;114;65-69
951;2021;10;4;2021.04;126;65-69
952;2021;10;5;2021.05;63;65-69
953;2021;10;6;2021.06;35;65-69
954;2021;10;7;2021.07;11;65-69
955;2021;10;8;2021.08;8;65-69
956;2021;10;9;2021.09;8;65-69
957;2021;10;10;2021.10;10;65-69
958;2021;10;11;2021.11;21;65-69
959;2021;10;12;2021.12;47;65-69
960;2014;11;1;2014.01;131;70-79
961;2014;11;2;2014.02;281;70-79
962;2014;11;3;2014.03;361;70-79
963;2014;11;4;2014.04;522;70-79
964;2014;11;5;2014.05;244;70-79
965;2014;11;6;2014.06;86;70-79
966;2014;11;7;2014.07;28;70-79
967;2014;11;8;2014.08;14;70-79
968;2014;11;9;2014.09;17;70-79
969;2014;11;10;2014.10;14;70-79
970;2014;11;11;2014.11;15;70-79
971;2014;11;12;2014.12;31;70-79
972;2015;11;1;2015.01;166;70-79
973;2015;11;2;2015.02;296;70-79
974;2015;11;3;2015.03;786;70-79
975;2015;11;4;2015.04;1775;70-79
976;2015;11;5;2015.05;1238;70-79
977;2015;11;6;2015.06;324;70-79
978;2015;11;7;2015.07;66;70-79
979;2015;11;8;2015.08;32;70-79
980;2015;11;9;2015.09;27;70-79
981;2015;11;10;2015.10;36;70-79
982;2015;11;11;2015.11;112;70-79
983;2015;11;12;2015.12;326;70-79
984;2016;11;1;2016.01;1691;70-79
985;2016;11;2;2016.02;4102;70-79
986;2016;11;3;2016.03;4447;70-79
987;2016;11;4;2016.04;3539;70-79
988;2016;11;5;2016.05;1003;70-79
989;2016;11;6;2016.06;94;70-79
990;2016;11;7;2016.07;29;70-79
991;2016;11;8;2016.08;7;70-79
992;2016;11;9;2016.09;13;70-79
993;2016;11;10;2016.10;11;70-79
994;2016;11;11;2016.11;26;70-79
995;2016;11;12;2016.12;130;70-79
996;2017;11;1;2017.01;143;70-79
997;2017;11;2;2017.02;161;70-79
998;2017;11;3;2017.03;143;70-79
999;2017;11;4;2017.04;117;70-79
1000;2017;11;5;2017.05;73;70-79
1001;2017;11;6;2017.06;39;70-79
1002;2017;11;7;2017.07;16;70-79
1003;2017;11;8;2017.08;8;70-79
1004;2017;11;9;2017.09;11;70-79
1005;2017;11;10;2017.10;13;70-79
1006;2017;11;11;2017.11;17;70-79
1007;2017;11;12;2017.12;26;70-79
1008;2018;11;1;2018.01;51;70-79
1009;2018;11;2;2018.02;60;70-79
1010;2018;11;3;2018.03;154;70-79
1011;2018;11;4;2018.04;223;70-79
1012;2018;11;5;2018.05;97;70-79
1013;2018;11;6;2018.06;34;70-79
1014;2018;11;7;2018.07;19;70-79
1015;2018;11;8;2018.08;11;70-79
1016;2018;11;9;2018.09;4;70-79
1017;2018;11;10;2018.10;19;70-79
1018;2018;11;11;2018.11;41;70-79
1019;2018;11;12;2018.12;98;70-79
1020;2019;11;1;2019.01;452;70-79
1021;2019;11;2;2019.02;863;70-79
1022;2019;11;3;2019.03;2082;70-79
1023;2019;11;4;2019.04;3740;70-79
1024;2019;11;5;2019.05;3786;70-79
1025;2019;11;6;2019.06;963;70-79
1026;2019;11;7;2019.07;152;70-79
1027;2019;11;8;2019.08;27;70-79
1028;2019;11;9;2019.09;28;70-79
1029;2019;11;10;2019.10;30;70-79
1030;2019;11;11;2019.11;22;70-79
1031;2019;11;12;2019.12;80;70-79
1032;2020;11;1;2020.01;216;70-79
1033;2020;11;2;2020.02;355;70-79
1034;2020;11;3;2020.03;399;70-79
1035;2020;11;4;2020.04;429;70-79
1036;2020;11;5;2020.05;253;70-79
1037;2020;11;6;2020.06;79;70-79
1038;2020;11;7;2020.07;44;70-79
1039;2020;11;8;2020.08;30;70-79
1040;2020;11;9;2020.09;21;70-79
1041;2020;11;10;2020.10;22;70-79
1042;2020;11;11;2020.11;41;70-79
1043;2020;11;12;2020.12;59;70-79
1044;2021;11;1;2021.01;60;70-79
1045;2021;11;2;2021.02;72;70-79
1046;2021;11;3;2021.03;129;70-79
1047;2021;11;4;2021.04;106;70-79
1048;2021;11;5;2021.05;68;70-79
1049;2021;11;6;2021.06;42;70-79
1050;2021;11;7;2021.07;14;70-79
1051;2021;11;8;2021.08;8;70-79
1052;2021;11;9;2021.09;5;70-79
1053;2021;11;10;2021.10;9;70-79
1054;2021;11;11;2021.11;22;70-79
1055;2021;11;12;2021.12;45;70-79
1056;2014;12;1;2014.01;48;80 e +
1057;2014;12;2;2014.02;81;80 e +
1058;2014;12;3;2014.03;105;80 e +
1059;2014;12;4;2014.04;131;80 e +
1060;2014;12;5;2014.05;89;80 e +
1061;2014;12;6;2014.06;35;80 e +
1062;2014;12;7;2014.07;7;80 e +
1063;2014;12;8;2014.08;5;80 e +
1064;2014;12;9;2014.09;3;80 e +
1065;2014;12;10;2014.10;7;80 e +
1066;2014;12;11;2014.11;4;80 e +
1067;2014;12;12;2014.12;14;80 e +
1068;2015;12;1;2015.01;44;80 e +
1069;2015;12;2;2015.02;106;80 e +
1070;2015;12;3;2015.03;250;80 e +
1071;2015;12;4;2015.04;544;80 e +
1072;2015;12;5;2015.05;431;80 e +
1073;2015;12;6;2015.06;95;80 e +
1074;2015;12;7;2015.07;23;80 e +
1075;2015;12;8;2015.08;8;80 e +
1076;2015;12;9;2015.09;5;80 e +
1077;2015;12;10;2015.10;14;80 e +
1078;2015;12;11;2015.11;44;80 e +
1079;2015;12;12;2015.12;143;80 e +
1080;2016;12;1;2016.01;590;80 e +
1081;2016;12;2;2016.02;1564;80 e +
1082;2016;12;3;2016.03;1645;80 e +
1083;2016;12;4;2016.04;1308;80 e +
1084;2016;12;5;2016.05;359;80 e +
1085;2016;12;6;2016.06;55;80 e +
1086;2016;12;7;2016.07;12;80 e +
1087;2016;12;8;2016.08;7;80 e +
1088;2016;12;9;2016.09;5;80 e +
1089;2016;12;10;2016.10;2;80 e +
1090;2016;12;11;2016.11;14;80 e +
1091;2016;12;12;2016.12;63;80 e +
1092;2017;12;1;2017.01;78;80 e +
1093;2017;12;2;2017.02;67;80 e +
1094;2017;12;3;2017.03;61;80 e +
1095;2017;12;4;2017.04;45;80 e +
1096;2017;12;5;2017.05;33;80 e +
1097;2017;12;6;2017.06;14;80 e +
1098;2017;12;7;2017.07;3;80 e +
1099;2017;12;8;2017.08;5;80 e +
1100;2017;12;9;2017.09;5;80 e +
1101;2017;12;10;2017.10;4;80 e +
1102;2017;12;11;2017.11;5;80 e +
1103;2017;12;12;2017.12;12;80 e +
1104;2018;12;1;2018.01;20;80 e +
1105;2018;12;2;2018.02;17;80 e +
1106;2018;12;3;2018.03;44;80 e +
1107;2018;12;4;2018.04;85;80 e +
1108;2018;12;5;2018.05;28;80 e +
1109;2018;12;6;2018.06;8;80 e +
1110;2018;12;7;2018.07;6;80 e +
1111;2018;12;8;2018.08;3;80 e +
1112;2018;12;9;2018.09;2;80 e +
1113;2018;12;10;2018.10;4;80 e +
1114;2018;12;11;2018.11;14;80 e +
1115;2018;12;12;2018.12;37;80 e +
1116;2019;12;1;2019.01;156;80 e +
1117;2019;12;2;2019.02;314;80 e +
1118;2019;12;3;2019.03;708;80 e +
1119;2019;12;4;2019.04;1304;80 e +
1120;2019;12;5;2019.05;1411;80 e +
1121;2019;12;6;2019.06;407;80 e +
1122;2019;12;7;2019.07;63;80 e +
1123;2019;12;8;2019.08;11;80 e +
1124;2019;12;9;2019.09;12;80 e +
1125;2019;12;10;2019.10;13;80 e +
1126;2019;12;11;2019.11;12;80 e +
1127;2019;12;12;2019.12;28;80 e +
1128;2020;12;1;2020.01;71;80 e +
1129;2020;12;2;2020.02;117;80 e +
1130;2020;12;3;2020.03;128;80 e +
1131;2020;12;4;2020.04;162;80 e +
1132;2020;12;5;2020.05;98;80 e +
1133;2020;12;6;2020.06;38;80 e +
1134;2020;12;7;2020.07;11;80 e +
1135;2020;12;8;2020.08;16;80 e +
1136;2020;12;9;2020.09;11;80 e +
1137;2020;12;10;2020.10;22;80 e +
1138;2020;12;11;2020.11;14;80 e +
1139;2020;12;12;2020.12;29;80 e +
1140;2021;12;1;2021.01;18;80 e +
1141;2021;12;2;2021.02;37;80 e +
1142;2021;12;3;2021.03;39;80 e +
1143;2021;12;4;2021.04;19;80 e +
1144;2021;12;5;2021.05;12;80 e +
1145;2021;12;6;2021.06;8;80 e +
1146;2021;12;7;2021.07;4;80 e +
1147;2021;12;8;2021.08;6;80 e +
1148;2021;12;9;2021.09;2;80 e +
1149;2021;12;10;2021.10;6;80 e +
1150;2021;12;11;2021.11;9;80 e +
1151;2021;12;12;2021.12;20;80 e +
