ANO;MES;MACRORREGIAO;PRECIPITACAO;PRESSAO_ATM;TEMPERATURA;UMIDADE_RELATIVA
2010;10;3106;0.0966801075268817;987.561267921147;23.934117383512543;71.0
2010;10;3107;0.1686827956989247;945.116129032258;20.475134408602152;77.0
2010;10;3108;0.1026543201672861;946.5319129573824;26.657828498678327;56.0
2010;10;3109;0.1602822580645161;919.8514784946236;25.015793010752688;62.0
2010;10;3110;0.2173387096774193;929.0389784946236;19.593077956989248;75.0
2010;10;3111;0.052016129032258;967.953561827957;23.849630376344088;70.0
2010;10;3112;0.1906810035842293;919.481899641577;23.02956989247312;65.0
2010;10;3113;0.2041861374381562;929.8009585890346;24.23575834066041;63.0
2010;10;3114;0.1522519466073414;951.7229076751946;23.01255756395996;71.0
2010;11;3101;0.2390302700743157;904.8341149515136;20.519895493474717;78.0
2010;11;3102;0.4085185185185185;896.1403240740741;19.897453703703704;82.0
2010;11;3103;0.3918333333333333;913.91075;21.438416666666665;80.0
2010;11;3104;0.3809722222222222;886.8432638888888;19.613680555555558;85.0
2010;11;3105;0.3184722222222222;921.3827777777776;22.305972222222223;77.0
2010;11;3106;0.3538828192054294;985.4512430299924;24.342375526154463;79.0
2010;11;3107;0.5168148535564854;943.1679797187356;21.071476929335194;84.0
2010;11;3108;0.3237983898595409;945.8410498743864;24.062932653876896;75.0
2010;11;3109;0.2256608552896624;919.2733224478078;22.78539562127942;78.0
2010;11;3110;0.5486915815536986;927.22154499381;20.2171162178892;82.0
2010;11;3111;0.3704166666666666;966.1477083333332;23.85795138888889;78.0
2010;11;3112;0.5126851851851851;917.8783796296296;22.564398148148147;74.0
2010;11;3113;0.29625;928.2722222222222;23.40170138888889;74.0
2010;11;3114;0.3169813269263193;949.849747723824;23.61153188754005;78.0
2010;12;3101;0.2763440860215054;903.5053427419356;22.16804435483871;81.0
2010;12;3102;0.5307347670250896;894.567652329749;21.79722222222222;81.0
2010;12;3103;0.4157847143726633;912.2195990928324;23.131617830333592;76.0
2010;12;3104;0.3368279569892473;885.3256048387096;21.137298387096777;79.0
2010;12;3105;0.3112903225806451;919.723252688172;23.873991935483872;76.0
2010;12;3106;0.446440563653304;983.1963315029324;25.817092378871003;75.0
2010;12;3107;0.7060483870967742;940.9657258064516;23.51706989247312;82.0
2010;12;3108;0.317677535648571;944.3338400742476;24.300475341514403;77.0
2010;12;3109;0.1500259171749173;917.8272302537192;25.50343072223516;67.0
2010;12;3110;0.7195351958783774;925.2850994587476;21.932578257283023;80.0
2010;12;3111;0.2557252999319817;964.2846351340106;24.840030472582814;75.0
2010;12;3112;0.2886200716845878;916.5569444444444;23.926836917562724;75.0
2010;12;3113;0.3194220430107526;927.0022177419356;24.26206317204301;77.0
2010;12;3114;0.6078629032258065;947.8937264784946;24.81051075268817;78.0
2011;1;3101;0.4238575268817204;905.0412298387096;21.87997311827957;82.0
2011;1;3102;0.3072580645161289;896.3481182795699;21.814426523297488;79.0
2011;1;3103;0.291258966636111;914.1049122251808;22.73817950005093;75.0
2011;1;3104;0.1928763440860215;887.1466397849463;20.61176075268817;78.0
2011;1;3105;0.2944722831193235;921.4693476615512;24.141998773358388;73.0
2011;1;3106;0.0920698924731182;985.553259408602;25.929603494623656;74.0
2011;1;3107;0.3235215053763441;942.8294354838712;24.04146505376344;78.0
2011;1;3108;0.1813161531261648;945.986206210428;24.477526621476063;73.0
2011;1;3109;0.1280934481501731;919.796579763398;25.32512534975718;65.0
2011;1;3110;0.1856406810035842;927.393082437276;22.19103270609319;76.0
2011;1;3111;0.073521505376344;966.2831653225808;24.7224126344086;74.0
2011;1;3112;0.3584229390681003;917.9741935483872;23.251120071684586;78.0
2011;1;3113;0.351747311827957;928.280880376344;23.685651881720432;79.0
2011;1;3114;0.1083670715249662;951.6814317261686;24.737038400196298;73.0
2011;2;3101;0.1712053571428571;906.61171875;22.278385416666666;77.0
2011;2;3102;0.0978202694391218;897.6442633300215;22.71796455479857;70.0
2011;2;3103;0.1122023809523809;915.0293452380952;23.948065476190475;66.0
2011;2;3104;0.1385416666666666;888.0228422619048;21.329464285714288;72.0
2011;2;3105;0.1995245354239256;922.6652892711963;24.726382839721254;67.0
2011;2;3106;0.1758742282307856;986.4231948251544;26.608915209619614;69.0
2011;2;3107;0.1425595238095238;909.4848214285716;23.01160714285714;72.0
2011;2;3108;0.060813492063492;944.7869543650794;25.074082341269843;66.0
2011;2;3109;0.1272608125819135;919.7833831640454;24.259267147225863;67.0
2011;2;3110;0.1313988095238095;928.5674851190475;22.437425595238096;73.0
2011;2;3111;0.1029897186147186;967.0613291396104;25.3310220508658;69.0
2011;2;3112;0.1689484126984126;919.4096726190476;23.867460317460317;72.0
2011;2;3113;0.2357142857142856;938.1287698412698;24.565922619047612;76.0
2011;2;3114;0.0934989429175475;950.923128397765;26.08999955954898;67.0
2011;3;3101;0.2325455165184187;906.1610997993928;20.986729157877164;83.0
2011;3;3102;0.4715032898405264;897.1753373480539;20.32204564886064;85.0
2011;3;3103;0.4199474871210718;914.4543110979904;21.923630606676504;81.0
2011;3;3104;0.4236734693877551;887.1714965986394;20.27244897959184;84.0
2011;3;3105;0.5594327538206374;922.2521113464044;22.32136299016704;82.0
2011;3;3106;0.3128869480127895;985.3219909822284;25.060322966272786;81.0
2011;3;3107;0.4841544244156807;943.942379364197;22.03412980756505;86.0
2011;3;3108;0.2869716019436549;946.1559830348924;24.085811746957773;79.0
2011;3;3109;0.5338716493459396;919.5714244964756;22.59668044520027;82.0
2011;3;3110;0.4581868548843452;927.8584004860438;20.94577168224668;83.0
2011;3;3111;0.1912425324856625;965.926736378872;24.75860799162485;77.0
2011;3;3112;0.5709001030020916;918.8528233770166;22.014348534398064;84.0
2011;3;3113;0.5875365280574971;937.42959537772;23.34056403763377;84.0
2011;3;3114;0.5;950.2620923913043;23.89116847826087;84.0
2011;4;3101;0.0737037037037037;912.6229166666668;20.360416666666666;79.0
2011;4;3102;0.0773148148148148;899.6006481481481;19.80074074074074;81.0
2011;4;3103;0.0899335189700556;917.040904841782;21.255364244821926;77.0
2011;4;3104;0.09625;889.609236111111;19.220625;83.0
2011;4;3105;0.1337499999999999;924.8733333333332;21.86118055555556;75.0
2011;4;3106;0.2481944444444444;988.5182638888888;23.990416666666665;82.0
2011;4;3107;0.1508233104238259;947.2429574742268;21.665574885452465;82.0
2011;4;3108;0.0658001633662273;948.427341600989;23.13846245336336;76.0
2011;4;3109;0.0644444444444444;921.7010416666666;22.38104166666667;74.0
2011;4;3110;0.200829307568438;930.5110456924316;20.147154790660224;81.0
2011;4;3111;0.2095296121593291;968.6168029350104;23.45667059748428;81.0
2011;4;3112;0.1849074074074074;921.3026851851852;22.13578703703704;72.0
2011;4;3113;0.1312179487179487;931.688571518351;22.685380059074912;72.0
2011;4;3114;0.0981944444444444;953.223888888889;23.32347222222222;80.0
2011;5;3101;0.0142888252632142;909.6986030027928;16.574620965673816;78.0
2011;5;3102;0.0129122707998668;900.5342997004299;16.8331773373469;80.0
2011;5;3103;0.0014519747029624;918.0130640819694;19.008160393059235;72.0
2011;5;3104;0.0188778665905414;890.3640456989248;17.074705014749263;80.0
2011;5;3105;0.00970169260644;926.0012553256238;19.510800510100573;72.0
2011;5;3106;0.018544930875576;990.0604825268816;21.908054531490016;77.0
2011;5;3107;0.030154652407986;948.188145362995;18.522480984758467;81.0
2011;5;3108;0.0071008609021192;949.6334446854509;21.12353195020197;71.0
2011;5;3109;0.0119623655913978;922.6984879032258;20.93538306451613;67.0
2011;5;3110;0.0241681197326358;931.2360959750072;19.66224752978785;74.0
2011;5;3111;0.0215975606772615;970.271180540739;21.9429800680218;75.0
2011;5;3112;0.0022465462300016;922.613719601804;19.79699114997985;69.0
2011;5;3113;0.006518817204301;932.9898521505376;20.50278897849462;68.0
2011;5;3114;0.016263440860215;954.5494623655914;20.38622311827957;80.0
2011;6;3101;0.0247916666666666;910.2286458333332;14.604861111111113;76.0
2011;6;3102;0.0346296296296296;901.0531018518518;15.505833333333332;79.0
2011;6;3103;0.0100035592695759;918.8851256576912;17.76531592386258;71.0
2011;6;3104;0.0083013379872018;891.2785354857475;16.404089586969167;77.0
2011;6;3105;0.0161111111111111;926.8316666666668;17.907222222222224;69.0
2011;6;3106;0.0279427736006683;990.6082863408524;21.1068723893066;74.0
2011;6;3107;0.0238888888888888;948.8569444444444;17.23159722222222;80.0
2011;6;3108;0.0001588405413162;950.7872333708634;20.39687368920679;67.0
2011;6;3109;0.0009722222222222;923.7587152777778;20.2290625;62.0
2011;6;3110;0.0419444444444444;939.4638888888888;14.78736111111111;84.0
2011;6;3111;0.0008365708365708;964.2129074085956;21.77149306223848;68.0
2011;6;3112;0.0340237257489126;923.3404058341072;18.257111439617304;66.0
2011;6;3113;0.0318331589958159;933.7809832635984;18.859943485588097;66.0
2011;6;3114;0.0197222222222222;955.5471527777778;19.49125;79.0
2011;7;3101;0.0003360215053763;910.8037970430108;16.336122311827957;70.0
2011;7;3102;0.0043906810035842;901.7874551971328;16.13481182795699;74.0
2011;7;3103;0.0031874455100261;919.6057814588784;17.901050857308924;66.0
2011;7;3104;0.0101389578163771;892.0364102564102;16.170823200992558;74.0
2011;7;3105;0.0;927.4384408602152;18.913978494623656;63.0
2011;7;3106;0.0525779824350949;992.4262406213876;20.7794208525086;73.0
2011;7;3107;0.0068548387096774;949.622244623656;17.89704301075269;75.0
2011;7;3108;0.0017724451438062;951.4680541505876;20.1045472568781;62.0
2011;7;3109;6.720430107526882e-05;924.2286626344086;20.50611559139785;54.0
2011;7;3110;0.0045698924731182;940.3301075268816;14.557123655913978;82.0
2011;7;3111;0.0766490064652063;972.5864956806151;20.69745952440647;72.0
2011;7;3112;0.0005381168082509;923.6942510278828;19.81108293474808;58.0
2011;7;3113;0.0002016129032258;933.9817876344086;20.301075268817204;58.0
2011;7;3114;0.003763440860215;956.5395161290322;19.44858870967742;74.0
2011;8;3101;0.0175627240143369;914.1654569892474;19.36559139784946;60.0
2011;8;3102;0.0098654346179635;901.2588971982228;18.56382316193674;65.0
2011;8;3103;0.0017765814266487;918.956710052112;20.577186266713674;56.0
2011;8;3104;0.0012096774193548;891.7225806451613;18.122043010752687;65.0
2011;8;3105;0.0016129032258064;926.560199766948;21.83718734136324;50.0
2011;8;3106;0.004444615447755;991.7577071534106;22.61103607485841;67.0
2011;8;3107;0.0210606911678168;948.4318702187984;20.429288369978067;67.0
2011;8;3108;0.0008571260239326;950.7989344756536;22.31203040624362;53.0
2011;8;3109;0.0;923.5915322580644;23.009173387096773;41.0
2011;8;3110;0.0066142009640341;932.533868928439;17.929958935854653;72.0
2011;8;3111;0.0071908602150537;972.0951948924732;21.509979838709675;68.0
2011;8;3112;0.0024338115310957;922.9176628583424;22.166731605066342;47.0
2011;8;3113;0.004502688172043;933.2554435483872;22.519086021505377;47.0
2011;8;3114;0.0098118279569892;955.6716397849464;22.13380376344086;64.0
2011;9;3101;0.0020381960541904;914.778891657652;20.04901122958842;55.0
2011;9;3102;0.0038888888888888;902.1677777777776;18.176111111111112;64.0
2011;9;3103;0.0019587111836198;919.4630320488964;20.92590970227028;52.0
2011;9;3104;0.0013888888888888;892.3669444444445;17.878680555555555;62.0
2011;9;3105;0.0002781641168289;927.3010628410184;21.370622592810527;49.0
2011;9;3106;0.0108717105263157;993.1605866228068;22.251978252923976;63.0
2011;9;3107;0.0070864369956548;949.9768501707014;19.88405260707635;63.0
2011;9;3108;0.0001587301587301;951.2369886105296;22.925075871943022;46.0
2011;9;3109;0.0007638888888888;923.6649652777778;23.86659722222222;36.0
2011;9;3110;0.0040277777777777;933.5946527777778;17.819583333333334;68.0
2011;9;3111;0.0065972222222222;973.2069791666668;21.193090277777777;63.0
2011;9;3112;0.0122456035899668;923.0399995112664;23.35445535001276;42.0
2011;9;3113;0.0097277261087769;933.1767309407396;24.20918040944906;41.0
2011;9;3114;0.0163998995518467;956.8876717277084;21.660589167053004;61.0
2011;10;3101;0.2005647795318454;907.0246856360592;20.086411817128205;72.0
2011;10;3102;0.2747311827956989;898.1353494623655;19.04224910394265;78.0
2011;10;3103;0.2305783753110131;915.581623925095;20.878339880978366;74.0
2011;10;3104;0.3068563218390804;888.3646136447906;18.593822117167225;81.0
2011;10;3105;0.2406353632800723;923.1691708119786;21.80503090141694;72.0
2011;10;3106;0.2344808716479254;987.985822832096;23.15991109675972;75.0
2011;10;3107;0.2518703237384043;945.3540680762384;20.906830326777524;76.0
2011;10;3108;0.117755613664995;947.0121477613666;24.25430094635339;64.0
2011;10;3109;0.2548044965786901;920.1923778103616;22.80933895405669;70.0
2011;10;3110;0.2247280202403542;929.0685776407336;19.34101676154333;78.0
2011;10;3111;0.1960185747984775;968.1516219029944;22.84215790025905;74.0
2011;10;3112;0.2384268470619445;919.5465213593716;22.39207404515388;69.0
2011;10;3113;0.1642880691534069;929.8055778664176;23.24518175955714;70.0
2011;10;3114;0.2389784946236559;952.2141129032258;22.385752688172044;76.0
2011;11;3101;0.1945418750556094;900.2914778917478;18.972974342404104;75.0
2011;11;3102;0.3235185185185185;897.7887962962963;18.481944444444444;79.0
2011;11;3103;0.399567102691854;915.2602065314774;20.41626024678752;75.0
2011;11;3104;0.3444444444444444;888.1368055555556;18.05979166666667;83.0
2011;11;3105;0.2522222222222222;922.8428472222222;21.4925;71.0
2011;11;3106;0.3362753052078504;988.0056147137228;22.643309911528355;77.0
2011;11;3107;0.4229166666666666;945.3531944444444;19.872569444444444;80.0
2011;11;3108;0.2318454253933495;947.1855498849436;23.052806777866557;73.0
2011;11;3109;0.2400004660700969;920.0631620525728;22.154233780760627;74.0
2011;11;3110;0.1469821974226119;929.7218091537134;18.405617111731104;77.0
2011;11;3111;0.2257638888888888;968.3163541666668;22.06086805555556;79.0
2011;11;3112;0.17569392426134;918.9973366625052;22.361425821889306;66.0
2011;11;3113;0.2209722222222222;929.3337847222224;23.119340277777777;67.0
2011;11;3114;0.4658333333333333;952.0308333333334;22.101944444444445;77.0
2011;12;3101;0.2157481141554565;899.2361622876082;21.546923973845622;76.0
2011;12;3102;0.5821274548112129;896.6647557610578;20.13685762456765;84.0
2011;12;3103;0.6256337699706875;914.4370507999352;21.323865813873983;83.0
2011;12;3104;0.4283602150537634;887.3791666666666;19.52365591397849;85.0
2011;12;3105;0.5141129032258065;921.8842069892472;22.109206989247312;81.0
2011;12;3106;0.2822973197875512;986.1467930523596;24.411044570109556;79.0
2011;12;3107;0.5690701151619266;943.5396370172424;21.70225512184259;84.0
2011;12;3108;0.2438398920810789;946.5523738782672;23.556930892402946;77.0
2011;12;3109;0.4485836055532871;919.5905543929496;22.450347931128352;80.0
2011;12;3110;0.4167973758759504;927.5611415933602;20.72776253665325;83.0
2011;12;3111;0.2502016129032258;966.8402217741937;23.89778225806452;77.0
2011;12;3112;0.3787824775318773;918.28300631484;22.699253689719228;76.0
2011;12;3113;0.4586693548387097;928.7243951612904;23.39022177419355;77.0
2011;12;3114;0.5908602150537634;950.5219086021506;23.434072580645164;83.0
2012;1;3101;0.3570295859608647;900.6561396401911;20.581896578801903;80.0
2012;1;3102;0.9252688172043012;896.9535384309041;20.20776383910793;83.0
2012;1;3103;0.4315095423119726;915.4993530348796;21.7641801422484;78.0
2012;1;3104;0.353990651094806;888.4484201110002;19.827378923718143;80.0
2012;1;3105;0.4586021505376344;923.0421370967742;22.05766129032258;79.0
2012;1;3106;0.2088330692195256;987.4427625580688;24.94762107628185;76.0
2012;1;3107;0.735752688172043;944.747379032258;22.09354838709677;83.0
2012;1;3108;0.1851156079217652;947.3604880413752;23.765918867897764;73.0
2012;1;3109;0.302877872478153;920.4300578541374;22.45790392257345;77.0
2012;1;3110;0.262191164341808;928.8792154498512;21.0173739107828;80.0
2012;1;3111;0.1118951612903225;967.983366935484;24.1778561827957;75.0
2012;1;3112;0.6105276120173598;919.5411112012592;21.6448521682686;81.0
2012;1;3113;0.3679219308528343;929.8873759479152;22.48583933920896;81.0
2012;1;3114;0.3650537634408602;951.7872311827956;23.887163978494623;78.0
2012;2;3101;0.08609125491637;901.3643169998472;22.834585315643665;70.0
2012;2;3102;0.1229885057471264;893.3673850574712;21.22722701149425;74.0
2012;2;3103;0.0943442487389398;916.1033469775904;22.691000206731168;69.0
2012;2;3104;0.0616379310344827;888.8966954022989;20.354956896551727;74.0
2012;2;3105;0.1271551724137931;923.7568247126436;23.54346264367816;68.0
2012;2;3106;0.0456652016276279;987.8835108117272;25.61391835993879;69.0
2012;2;3107;0.0910919540229885;945.4233477011494;23.838146551724137;74.0
2012;2;3108;0.0514213198614766;947.4614431672464;24.619401109110555;65.0
2012;2;3109;0.0758223281976033;920.6971740383608;23.36704256629284;69.0
2012;2;3110;0.034051724137931;929.4155890804598;21.697054597701147;74.0
2012;2;3111;0.0447557471264367;968.2665948275862;24.333297413793105;71.0
2012;2;3112;0.1333861612976772;920.1159545318052;23.643396365436057;68.0
2012;2;3113;0.1980603448275862;930.425143678161;24.06892959770115;71.0
2012;2;3114;0.0357955015298106;952.3306767344744;25.10950642933929;66.0
2012;3;3101;0.2157536786493904;907.8769172972444;21.129731766422275;78.0
2012;3;3102;0.275947646710579;898.9229408612406;20.477911092324543;81.0
2012;3;3103;0.1989470904065182;916.4385311292492;22.22233643033908;73.0
2012;3;3104;0.1398115385171999;889.1570414369239;20.296135797913134;75.0
2012;3;3105;0.1489247311827957;924.219623655914;22.85241935483871;73.0
2012;3;3106;0.0295148084632194;987.7898397431004;26.03656801426509;68.0
2012;3;3107;0.2189968988203924;945.8400425325332;22.96085394748283;78.0
2012;3;3108;0.0725264994573847;947.638754753342;24.8632296909994;65.0
2012;3;3109;0.1798192629415765;921.1008699926916;23.44014082150248;69.0
2012;3;3110;0.1594086021505376;929.677688172043;20.873252688172045;79.0
2012;3;3111;0.0305325511223027;968.2996392856626;24.87095005897336;69.0
2012;3;3112;0.1794526693584567;920.690111354399;23.01503470047292;72.0
2012;3;3113;0.2145144933326085;930.993832145262;23.73651843807466;73.0
2012;3;3114;0.1458221175414984;952.5245801314056;24.156313043604108;73.0
2012;4;3101;0.1109722222222222;907.8670138888888;20.126875;81.0
2012;4;3102;0.059074074074074;899.0148148148149;20.01240740740741;81.0
2012;4;3103;0.0588373512594653;916.4148397851956;21.750842566836656;74.0
2012;4;3104;0.0402777777777777;889.1089583333332;20.24013888888889;76.0
2012;4;3105;0.1258333333333333;924.2172222222224;22.30270833333333;75.0
2012;4;3106;0.0259027777777777;987.84008138234;25.426654455904824;70.0
2012;4;3107;0.1386111111111111;945.9088888888888;21.83701388888889;82.0
2012;4;3108;0.0069954648526077;947.5536398607062;25.047302802073208;61.0
2012;4;3109;0.0438194444444444;921.0786805555556;23.7634375;67.0
2012;4;3110;0.0704587776232421;929.6672073481687;20.00296254442899;83.0
2012;4;3111;0.0391666666666666;968.197986111111;24.72625;68.0
2012;4;3112;0.1402227991327763;920.7161292339076;22.320808514086558;75.0
2012;4;3113;0.1335559483004855;931.0806066123964;23.02807858469009;76.0
2012;4;3114;0.0616666666666666;952.5090277777778;23.626597222222223;77.0
2012;5;3101;0.0484407635182176;910.569778854336;16.391446923106678;80.0
2012;5;3102;0.1017921146953405;901.6085125448028;16.435842293906813;83.0
2012;5;3103;0.0697122244895005;918.928851683816;18.636067490122866;77.0
2012;5;3104;0.1158602150537634;891.2104166666668;17.325067204301074;82.0
2012;5;3105;0.03734053216694;926.9755558593038;18.748467969746677;76.0
2012;5;3106;0.094859052600988;990.3248586893344;22.054035164196456;78.0
2012;5;3107;0.1753881099454194;949.2278975471452;18.590038443311435;85.0
2012;5;3108;0.0401097713348475;950.2209605176251;22.342644506761445;66.0
2012;5;3109;0.0217069892473118;923.4761088709678;20.94976478494624;70.0
2012;5;3110;0.1411290322580645;932.4721102150538;17.035685483870967;84.0
2012;5;3111;0.06429698457223;971.0694424964936;21.710403517999065;77.0
2012;5;3112;0.0425060420556013;923.3435212521166;19.02547745505241;73.0
2012;5;3113;0.047513440860215;933.6774865591398;19.96260080645161;73.0
2012;5;3114;0.1399167911868975;955.485480757962;20.65376710321995;80.0
2012;6;3101;0.1374045742543656;910.903763038943;16.776880939962908;82.0
2012;6;3102;0.0721119868129603;901.9820124401176;17.23626526039252;83.0
2012;6;3103;0.0324748879616751;919.605164078195;19.15092273218977;74.0
2012;6;3104;0.0210221293717115;892.0700510677809;17.48756828381306;79.0
2012;6;3105;0.11125;927.4820138888888;19.40388888888889;75.0
2012;6;3106;0.024972938606467;990.3686640975998;22.102268554799604;78.0
2012;6;3107;0.0487557975398265;949.2869532667876;19.578292750554542;83.0
2012;6;3108;0.0014200118826742;951.4605589158408;22.71507676134787;61.0
2012;6;3109;0.0099305555555555;924.2086111111112;21.78711805555556;62.0
2012;6;3110;0.0134722222222222;933.03625;17.266319444444445;85.0
2012;6;3111;0.01395255728239;972.0742052738926;21.98868185675664;74.0
2012;6;3112;0.1097312368000824;923.84402681193;19.945706807294084;72.0
2012;6;3113;0.0987024802967083;934.2411531254828;20.425050996754752;72.0
2012;6;3114;0.0052373158756137;963.0068739770868;20.71047463175123;77.0
2012;7;3101;0.0387768817204301;911.3305107526882;15.654301075268815;73.0
2012;7;3102;0.0059145814941846;902.316857214528;16.34164513958234;73.0
2012;7;3103;0.0022605247543379;920.014129184214;18.204792761110877;65.0
2012;7;3104;0.0073924731182795;892.4016129032258;16.68595430107527;73.0
2012;7;3105;0.0051098785800083;927.924110063098;18.522093934065616;64.0
2012;7;3106;0.0390681003584229;991.169758064516;21.157974910394262;73.0
2012;7;3107;0.0054145941833928;949.818011781458;18.812983400628084;73.0
2012;7;3108;0.0016220056477513;951.722548551216;21.620537148791783;55.0
2012;7;3109;0.0011424731182795;924.5414314516128;21.009744623655912;51.0
2012;7;3110;0.003763440860215;933.5198924731184;15.970698924731185;78.0
2012;7;3111;0.0313844086021505;972.8347782258064;20.53760080645161;73.0
2012;7;3112;0.0179217869943676;924.2206381248152;19.093725547254905;60.0
2012;7;3113;0.0100895092548372;934.6292475741328;19.450053320236183;60.0
2012;7;3114;0.000268817204301;956.7266801075268;20.272849462365592;70.0
2012;8;3101;0.0023616734143049;913.9138317467264;16.81101597548966;67.0
2012;8;3102;0.0201195072623644;905.3789869461298;16.20725960654532;77.0
2012;8;3103;0.0089181164970638;922.3547936681622;18.105728197833464;65.0
2012;8;3104;0.0414463653937338;894.402623919466;15.814934073749864;77.0
2012;8;3105;0.0004048582995951;930.3296154427848;19.28878437805389;58.0
2012;8;3106;0.1228070175438596;994.041160593792;20.827305443094914;76.0
2012;8;3107;0.0375234343655396;953.3334563409564;18.2248400627348;77.0
2012;8;3108;0.0025833815307499;953.655318842542;21.44190660371132;54.0
2012;8;3109;0.0045883940620782;926.2081958729984;20.950862694678484;48.0
2012;8;3110;0.0094638595030305;936.218509438476;16.69660536268328;76.0
2012;8;3111;0.0851551956815114;975.2148448043184;20.11798245614035;74.0
2012;8;3112;0.0;926.1218173639228;19.932748538011698;53.0
2012;8;3113;0.0;936.2181174089068;21.00219298245614;50.0
2012;8;3114;0.025935101818841;959.5610090877964;20.42418263851885;68.0
2012;9;3101;0.0949887992831541;910.8894377240144;20.05248767921147;59.0
2012;9;3102;0.0493055555555555;907.0656944444444;19.466875;62.0
2012;9;3103;0.0317222222222222;919.2470555555556;21.516666666666666;56.0
2012;9;3104;0.02375;892.1024305555557;19.021875;66.0
2012;9;3105;0.0252041160593792;926.7238233805668;23.529981162843008;48.0
2012;9;3106;0.0395231133389028;991.7129497354498;22.77611180729602;69.0
2012;9;3107;0.0747222222222222;949.3903472222224;20.41270833333333;68.0
2012;9;3108;0.0063630699804674;950.8617174625624;24.46141282750724;47.0
2012;9;3109;0.0158333333333333;923.6252430555556;24.45729166666667;42.0
2012;9;3110;0.0379166666666666;932.6427777777776;19.340833333333336;69.0
2012;9;3111;0.0300694444444444;972.5816666666668;22.32048611111111;67.0
2012;9;3112;0.0773148148148148;923.0249537037038;23.17740740740741;48.0
2012;9;3113;0.0746527777777777;933.2048958333334;24.13736111111111;47.0
2012;9;3114;0.0304166666666666;956.1502083333334;22.72125;62.0
2012;10;3101;0.0737154465557028;907.5466879633722;22.19635623803211;62.0
2012;10;3102;0.0997340759363255;898.5580567889948;21.585304364742505;65.0
2012;10;3103;0.0559851083228411;916.378862537808;23.04229022851272;57.0
2012;10;3104;0.0766129032258064;889.4757392473118;20.34435483870968;63.0
2012;10;3105;0.0481182795698924;923.4873025873655;25.00796790994624;52.0
2012;10;3106;0.0321921282207344;986.6772412000404;25.051146277135324;64.0
2012;10;3107;0.0940860215053763;946.0952956989248;22.853629032258063;66.0
2012;10;3108;0.011483782068378;947.7002094303616;26.31041027056418;45.0
2012;10;3109;0.0185826674558547;920.6721172437605;25.884031826477266;43.0
2012;10;3110;0.1276881720430107;929.6932795698924;21.219556451612902;69.0
2012;10;3111;0.0200940860215053;969.5184475806452;23.83820564516129;64.0
2012;10;3112;0.0736559139784946;919.8855734767026;25.251075268817203;51.0
2012;10;3113;0.0659274193548387;929.9968077956988;25.93064516129032;51.0
2012;10;3114;0.0504032258064516;953.0816532258063;24.642405913978493;59.0
2012;11;3101;0.2288122481289579;905.4313849309154;21.12219001871042;75.0
2012;11;3102;0.2927777777777778;896.6864351851851;19.985092592592597;81.0
2012;11;3103;0.4501267045351103;914.030054704426;22.06033391592477;78.0
2012;11;3104;0.5904166666666666;887.0202083333334;19.77513888888889;85.0
2012;11;3105;0.3536111111111111;921.6488888888888;22.777013888888888;74.0
2012;11;3106;0.3963194444444444;984.1440972222222;24.031458333333333;79.0
2012;11;3107;0.4520833333333334;944.0144444444444;21.10534722222222;83.0
2012;11;3108;0.3854550902056469;946.0769888450768;23.98961143379118;77.0
2012;11;3109;0.5451062091503268;919.0848590686276;23.18252246732026;78.0
2012;11;3110;0.3798611111111111;927.1453472222222;20.662569444444443;83.0
2012;11;3111;0.4525;966.4881597222222;23.56895833333333;80.0
2012;11;3112;0.2414814814814815;917.8760185185188;23.58277777777778;71.0
2012;11;3113;0.3086805555555555;928.1857291666666;24.174791666666664;74.0
2012;11;3114;0.4007840501792115;950.190479390681;23.678436379928318;80.0
2012;12;3101;0.2650333441039726;906.0798636728778;22.69842900129248;78.0
2012;12;3102;0.1739247311827957;897.1451612903226;22.71111111111111;75.0
2012;12;3103;0.193763440860215;914.6399731182796;24.17637096774193;70.0
2012;12;3104;0.1376344086021505;887.6389112903225;22.022849462365592;72.0
2012;12;3105;0.191263440860215;922.3375672043012;24.521236559139787;71.0
2012;12;3106;0.049260752688172;983.8243615591398;27.026948924731187;67.0
2012;12;3107;0.0776069467007039;943.8698039955132;25.028145064593488;73.0
2012;12;3108;0.0603207514617877;945.9981720378142;26.069922665037037;62.0
2012;12;3109;0.1136351610437327;919.4771249410924;25.558758568141684;62.0
2012;12;3110;0.2459677419354839;927.2299059139784;23.27110215053764;77.0
2012;12;3111;0.0281586021505376;966.467237903226;25.978158602150536;65.0
2012;12;3112;0.2025806451612903;918.9215681003584;24.591478494623654;70.0
2012;12;3113;0.2755438604201459;929.356973590724;24.837318713193284;73.0
2012;12;3114;0.0384104140676052;950.9667242173113;25.704413577496585;70.0
2013;1;3101;0.5261152476880997;906.6686995741616;21.16449645617158;83.0
2013;1;3102;0.6024831835812834;898.0068094221043;20.836716256689744;83.0
2013;1;3103;0.4343874730459197;915.3788834136528;22.50909119524161;77.0
2013;1;3104;0.4137096774193548;888.246438172043;20.904233870967744;78.0
2013;1;3105;0.4013518647158425;922.990938273347;23.00155872371525;77.0
2013;1;3106;0.2163306451612903;984.9655241935484;25.99680779569892;71.0
2013;1;3107;0.3833333333333333;944.6971102150536;22.892271505376343;80.0
2013;1;3108;0.2625785880713593;947.0775792961653;24.976351554601784;71.0
